,file_name,1,2,3,4,5,6,7,8,9,10,Class
212,429_C_VFL_1420s_10_3.csv,4.1461,9.2288,0.3622,874.18,0.58493,1.4563,11.86,23.278,0.15165,0.11782,1
213,605_C_VFL_1153s_10_3.csv,9.3386,127.97,505.85,5073.2,15.085,15.284,180.89,20.969,2.7923,31.141,1
214,422_C_VF_1074_5s_10_3.csv,69.886,41.006,329.91,968.04,2172.0,906.33,73.637,80.022,166.15,63.19,1
215,425_C_VFL_655_5s_10_3.csv,53.902,16.766,62.806,5726.3,3.7106,9.4472,107.24,124.85,0.91929,1.8033,1
216,614_C_VFL_1215s_10_3.csv,356.1,4647.8,47336.0,19831.0,6356.7,2031.2,1053.8,815.2,288.69,177.56,1
217,419_C_VF_401s_10_3.csv,139.36,26.395,24.736,639.08,570.89,5.2047,5.7819,7.2644,122.79,1.7824,1
218,424_C_VF_1031s_10_3.csv,390.22,55.787,17.136,599.61,12.131,8.4787,0.73187,64.986,0.21798,1.5128,1
219,427_C_VFL_555_8s_10_3.csv,35.795,15.535,252.87,632.71,10.617,1.3833,17.19,2.6643,2.002,0.83881,1
220,612_C_VFL_1408s_10_3.csv,481.6,684.21,193.12,5841.6,43.252,93.663,81.436,189.03,58.351,20.039,1
221,612_C_VF_1202s_10_3.csv,609.11,148.41,176.32,1702.1,48.918,23.012,7.6859,13.714,3.0323,4.1616,1
222,430_C_VFL_571s_10_3.csv,7.2735,5.5915,121.9,317.67,5.6568,5.7028,15.415,1.5342,2.0136,2.6693,1
223,422_C_VF_1194s_10_3.csv,142.49,144.05,537.26,5147.9,4110.9,4082.1,218.93,198.29,180.68,319.63,1
224,422_C_VFL_943s_10_3.csv,47.702,5.4382,3.9598,5.8909,1236.3,129.46,1.3031,2.0291,2.3045,314.08,1
225,612_C_VF_1344s_10_3.csv,118.11,53.78,116.24,909.93,6.1744,6.0907,6.1498,21.828,0.22709,0.79659,1
226,430_C_VF_501s_10_3.csv,42.035,3.6797,73.822,895.04,0.95745,0.38743,9.0048,10.098,0.4641,1.915,1
227,422_C_VF_1068_5s_10_3.csv,137.85,108.65,187.37,3536.6,1947.7,593.22,54.585,70.31,139.17,116.86,1
228,430_C_VF_339_5s_10_3.csv,6.3703,11.421,34.088,509.94,5.4957,0.88794,82.62,5.6087,0.20653,2.2559,1
229,420_C_VFL_1161s_10_3.csv,695.06,18.53,457.9,10545.0,37.534,1.7936,491.69,109.39,8.8265,26.358,1
230,614_C_VF_1267s_10_3.csv,430.27,3933.4,24390.0,2124.4,1689.5,5145.7,971.47,98.379,82.043,32.046,1
231,612_C_VF_1436s_10_3.csv,131.11,7.7323,66.203,1207.0,131.9,2.8996,9.3531,485.7,25.306,3.6815,1
232,428_C_VFL_1347s_10_3.csv,50.144,13.176,8.4179,2806.8,25.16,3.4734,24.066,92.488,0.65395,0.61833,1
233,427_C_VF_503s_10_3.csv,17.927,2.5707,39.524,801.59,1403.6,1.5865,1.7432,9.5358,128.29,0.37964,1
234,612_C_VF_1306s_10_3.csv,95.48,43.633,51.196,947.89,66.026,2.2712,1.8662,33.605,1.818,1.1153,1
235,422_C_VF_1090s_10_3.csv,473.36,75.876,248.68,249.84,11137.0,1334.1,30.436,92.992,25.698,765.21,1
236,430_C_VF_633s_10_3.csv,47.507,30.962,113.13,281.15,15.411,1.5428,8.687,6.8806,0.50936,0.4031,1
237,427_C_VF_578_7s_10_3.csv,43.619,27.677,451.4,268.47,18.612,11.341,13.236,8.1845,3.1481,0.37093,1
238,614_C_VF_989_5s_10_3.csv,2205.0,677.12,1271.1,331770.0,3550.0,249.72,5548.8,26880.0,122.12,281.41,1
239,422_C_VF_1293s_10_3.csv,19.936,56.346,105.15,683.99,876.26,483.25,50.699,36.984,37.646,45.058,1
240,429_C_VF_1401s_10_3.csv,6.4373,0.32106,17.967,833.11,1.3998,0.33509,37.769,3.8303,0.5062,1.8076,1
241,423_C_VF_656s_10_3.csv,43.609,7.8511,82.233,13.988,115.63,20.605,1.4365,2.6112,10.411,5.7295,1
242,422_C_VF_1144s_10_3.csv,521.85,224.88,1003.3,4583.0,853.37,1367.4,100.89,106.29,60.979,104.58,1
243,612_C_VF_1394s_10_3.csv,607.69,1173.3,296.58,4773.2,292.84,265.13,289.51,174.4,43.215,61.79,1
244,422_C_VF_982s_10_3.csv,213.94,20.664,208.84,2064.5,5135.0,3393.4,42.523,13.157,89.181,118.78,1
245,605_C_VF_1159s_10_3.csv,31.22,113.91,79.124,7243.0,118.96,4.176,24.959,173.96,10.472,3.2089,1
246,430_C_VF_783s_10_3.csv,85.356,76.773,449.99,321.58,6.7478,4.2199,17.191,1.2376,0.35242,1.2578,1
247,426_C_VF_1310s_10_3.csv,245.99,47.925,33.323,30.211,343.58,251.68,7.0663,3.795,0.56914,3.7633,1
248,420_C_VFL_1093s_10_3.csv,17.069,47.427,10463.0,137.74,22.717,349.35,3.7756,8.973,26.518,0.39889,1
249,430_C_VF_730s_10_3.csv,20.249,94.12,210.2,247.8,10.604,8.5709,2.5727,4.3461,0.71932,0.68981,1
250,427_C_VF_880s_10_3.csv,86.68,176.28,180.9,207.24,143.93,11.029,3.6896,1.8405,1.4341,0.70726,1
251,418_C_VFL_993_5s_10_3.csv,29.262,132.99,9874.8,9149.5,46.913,16.536,143.65,9.2106,40.932,159.18,1
252,420_C_VFL_1020s_10_3.csv,33.789,22.716,350.67,1584.4,9.3962,19.127,31.962,3.5508,5.7621,1.3089,1
253,607_C_VF_1124s_10_3.csv,79.471,314.88,4312.6,3337.2,35.937,54.805,84.167,61.695,23.745,6.4317,1
254,423_C_VF_760s_10_3.csv,30.624,19.556,31.099,61.94,227.94,152.03,20.788,2.0566,3.62,2.4087,1
255,423_C_VF_626s_10_3.csv,10.748,22.434,31.908,69.522,163.94,13.261,13.696,16.188,19.249,116.59,1
256,430_C_VF_568s_10_3.csv,21.715,13.739,30.153,397.34,7.0886,0.87885,29.298,2.9442,2.5396,1.0001,1
257,422_C_VF_1250s_10_3.csv,95.1,159.06,966.11,999.44,426.33,870.21,374.94,19.319,35.648,93.441,1
258,427_C_VF_751s_10_3.csv,31.356,590.8,512.16,1330.8,61.924,18.574,28.239,18.508,2.7082,0.73957,1
259,426_C_VF_450_5s_10_3.csv,15.498,4.9722,6.5684,4.2473,81.685,148.15,8.3687,1.8463,5.9642,6.4409,1
260,418_C_VFL_651_5s_10_3.csv,460.49,204.34,8206.4,4003.3,101.86,49.911,112.18,12.702,5.8698,74.732,1
261,419_C_VFL_51_7s_10_3.csv,585.32,401.6,15173.0,1939.7,91.764,121.49,82.559,25.987,69.378,69.852,1
262,424_C_VF_931s_10_3.csv,97.936,24.425,156.27,362.63,461.31,26.964,6.3855,3.8403,14.932,1.9979,1
263,427_C_VF_492s_10_3.csv,20.818,12.817,23.524,55.433,1942.8,8.3554,0.82965,0.70448,6.2807,22.151,1
264,430_C_VF_549s_10_3.csv,56.433,15.198,72.239,531.76,4.5503,11.435,4.6741,1.3446,1.894,1.5966,1
265,421_C_VF_963_9s_10_3.csv,437.3,555.79,576.01,2137.5,886.09,188.52,116.89,94.576,12.699,0.77374,1
266,614_C_VF_1048_5s_10_3.csv,593.15,89.268,906.49,13660.0,5456.3,134.29,1012.8,495.47,886.41,468.28,1
267,419_C_VFL_438s_10_3.csv,101.42,157.51,305.72,1684.1,19.143,6.1024,41.813,1.66,0.39782,10.284,1
268,607_C_VF_1111s_10_3.csv,36.348,33.543,397.65,1041.7,1247.8,23.558,13.965,37.181,72.072,5.6764,1
269,430_C_VF_657s_10_3.csv,135.81,83.614,374.8,564.29,10.103,9.5772,9.1389,9.8817,3.0254,2.2043,1
270,427_C_VFL_599_5s_10_3.csv,48.76,20.278,46.086,5285.4,37.155,7.5378,97.532,129.9,2.4653,1.0607,1
271,427_C_VFL_574_3s_10_3.csv,37.054,62.107,237.37,345.43,20.037,8.3349,21.342,9.286,0.50932,1.3618,1
272,427_C_VF_655s_10_3.csv,8.8601,63.145,168.05,1061.2,86.957,24.978,6.0512,27.281,2.2715,1.7524,1
273,418_C_VFL_492s_10_3.csv,60.782,120.58,577.56,13890.0,54.885,22.81,202.63,74.414,2.798,42.819,1
274,614_C_VF_1021s_10_3.csv,460.77,471.48,1336.3,23050.0,113170.0,83.891,176.75,1236.4,3895.9,695.09,1
275,424_C_VF_886s_10_3.csv,42.04,7.3683,14.535,93.989,960.75,15.878,1.6638,3.9326,61.177,3.9545,1
276,422_C_VF_1227s_10_3.csv,269.78,65.209,299.29,1320.4,1747.1,1229.2,258.32,21.996,39.633,114.45,1
277,427_C_VFL_705s_10_3.csv,38.67,30.901,285.93,652.82,114.26,25.053,40.43,5.7159,1.2913,0.90675,1
278,424_C_VF_892s_10_3.csv,61.013,14.778,7.1729,52.722,912.16,11.557,2.1427,3.199,17.913,13.178,1
279,614_C_VF_1035s_10_3.csv,437.27,480.29,2144.3,45255.0,23070.0,135.81,265.37,237.37,398.55,13.708,1
280,429_C_VFL_281_6s_10_3.csv,10.506,5.6172,23.923,872.11,3.7049,0.88752,9.7568,8.6439,0.38554,1.5641,1
281,420_C_VFL_1039s_10_3.csv,43.289,117.95,9616.4,51.628,5.1275,146.59,2.4121,3.9361,8.3015,0.79397,1
282,427_C_VF_860_3s_10_3.csv,54.87,16.788,178.64,510.73,48.341,7.2367,4.476,3.2389,0.8556,0.93003,1
283,430_C_VF_753s_10_3.csv,10.729,9.9402,36.724,115.22,9.2057,2.363,6.2622,0.48582,0.11145,1.1062,1
284,612_C_VF_1334s_10_3.csv,259.09,237.61,128.68,1794.8,110.42,8.3203,3.943,96.195,26.445,15.004,1
285,427_C_VFL_454s_10_3.csv,39.877,7.0646,101.54,633.3,69.54,1.7923,5.9557,16.571,7.5169,1.1148,1
286,429_C_VF_1427s_10_3.csv,11.773,24.851,3.0191,530.69,0.10003,1.1548,15.534,12.212,0.61864,0.17345,1
287,429_C_VF_1387_5s_10_3.csv,4.7107,6.2705,2.7841,96.228,2.4151,2.4021,2.4927,92.371,2.0241,0.23194,1
288,614_C_VFL_1115s_10_3.csv,1170.2,2833.4,4196.3,31934.0,1797.5,682.23,236.07,41.66,64.468,107.34,1
289,428_C_VFL_1354s_10_3.csv,25.393,12.693,39.85,2003.4,11.872,3.3227,34.095,73.959,0.40288,0.36322,1
290,612_C_VF_1282_7s_10_3.csv,33.469,118.09,75.896,791.11,81.281,2.1162,1.6281,2.7565,1.8808,2.0093,1
291,418_C_VFL_528s_10_3.csv,207.74,96.445,5303.2,9130.1,12.268,32.886,210.11,5.8085,9.6878,130.8,1
292,419_C_VFL_1369_8s_10_3.csv,861.35,1369.8,15755.0,83.992,72.466,245.27,40.812,130.88,22.79,2.8617,1
293,430_C_VF_896s_10_3.csv,12.172,48.174,1475.2,11.717,1.3752,59.255,2.0738,0.89533,8.2204,0.58455,1
294,430_C_VF_772s_10_3.csv,13.724,21.488,67.483,661.08,5.3651,0.92319,1.3137,2.224,1.06,0.10877,1
295,423_C_VF_791s_10_3.csv,78.039,12.022,5.7032,131.61,227.85,515.38,3.1384,3.1126,1.664,8.6641,1
296,424_C_VF_877_5s_10_3.csv,232.45,24.035,30.075,244.97,1241.4,5.5582,0.92156,0.51646,33.456,2.7042,1
297,428_C_VFL_1340s_10_3.csv,10.715,20.722,8.9315,3814.2,5.493,2.1295,36.617,107.15,0.55405,0.54102,1
298,430_C_VF_831s_10_3.csv,20.294,65.489,18.963,1028.6,5.7382,5.2453,4.9946,1.806,1.7665,0.74055,1
299,427_C_VF_494s_10_3.csv,7.2338,2.5148,3.5875,138.45,1435.6,6.9835,1.3068,3.9198,16.837,5.017,1
300,427_C_VF_800s_10_3.csv,83.114,125.13,442.37,345.05,46.799,12.939,10.057,6.7596,2.7572,0.10802,1
301,430_C_VFL_1271s_10_3.csv,41.766,25.208,2424.5,7.3903,10.485,12.253,2.4606,0.31788,2.2103,0.25344,1
302,427_C_VFL_613s_10_3.csv,38.494,26.382,241.63,727.93,16.603,41.075,84.169,6.7189,10.226,12.562,1
303,422_C_VF_1088s_10_3.csv,125.91,107.22,653.6,1593.5,2929.7,788.72,68.474,124.27,26.167,186.76,1
304,429_C_VFL_279_6s_10_3.csv,40.624,4.0031,35.609,730.86,26.904,1.0733,1.869,11.361,8.1732,0.78326,1
305,426_C_VF_709s_10_3.csv,18.38,25.71,69.176,39.6,156.43,116.84,5.3153,9.937,1.372,2.0247,1
306,427_C_VF_757s_10_3.csv,38.014,92.322,314.03,84.327,100.8,7.0207,4.3659,0.80739,3.5953,1.0537,1
307,430_C_VFL_1265s_10_3.csv,20.837,1.2275,1649.0,30.344,1.4513,4.0357,0.50925,0.58984,1.7007,0.44504,1
308,426_C_VF_621s_10_3.csv,26.491,14.725,178.35,421.59,334.34,12.725,1.6448,6.1572,1.3513,2.6121,1
309,422_C_VF_1072_5s_10_3.csv,143.66,212.62,376.21,5080.7,3721.7,1091.2,93.98,183.62,238.36,185.48,1
310,612_C_VF_1351s_10_3.csv,9.3842,84.16,173.75,2190.4,55.911,3.5464,6.8944,191.34,0.85785,2.1092,1
311,418_C_VFL_711_5s_10_3.csv,384.24,288.4,3371.5,9640.0,12.594,18.65,141.67,2.7114,8.7491,164.55,1
312,429_C_VF_1290_5s_10_3.csv,1.723,11.981,2.1251,56.646,7.4972,0.56655,1.1411,78.944,5.3423,0.15674,1
313,426_C_VF_614s_10_3.csv,14.456,105.16,156.49,79.98,497.84,15.716,2.0653,1.986,3.4345,3.8841,1
314,426_C_VF_1302s_10_3.csv,255.79,61.402,22.28,117.16,172.71,381.23,12.675,3.4743,1.0087,1.2608,1
315,419_C_VF_421s_10_3.csv,112.86,155.64,137.59,3781.3,6.9583,10.204,7.7704,92.584,2.2741,2.3771,1
316,612_C_VF_1423s_10_3.csv,244.6,39.132,1367.3,4653.3,162.76,107.36,88.063,604.51,44.162,32.267,1
317,430_C_VF_722s_10_3.csv,14.74,63.745,56.547,237.19,4.081,1.1644,10.21,2.0859,0.31507,0.37688,1
318,430_C_VFL_710s_10_3.csv,2.2858,101.33,243.67,377.99,2.4019,7.8327,4.3426,0.84104,1.6652,3.8451,1
319,614_C_VFL_1082_1s_10_3.csv,117.76,346.82,10835.0,17284.0,1938.9,277.77,353.54,2338.8,115.14,79.063,1
320,427_C_VF_499s_10_3.csv,47.213,4.7227,25.752,75.013,1581.3,10.157,1.2406,2.1113,7.1821,2.8949,1
321,430_C_VFL_289s_10_3.csv,39.246,14.791,652.26,101.11,3.3692,16.196,2.2558,3.093,19.029,1.9105,1
322,612_C_VF_1196s_10_3.csv,184.94,56.778,578.46,2910.1,2.4328,33.061,300.61,27.859,2.8725,14.185,1
323,428_C_VFL_1352s_10_3.csv,16.406,23.019,29.874,2350.5,4.2334,0.7767,86.571,29.867,0.38982,0.23387,1
324,422_C_VF_1214s_10_3.csv,817.97,25.674,27.08,820.31,1986.5,3902.2,341.59,12.885,27.007,30.171,1
325,422_C_VF_1022s_10_3.csv,145.5,175.4,2252.0,6915.1,2373.9,547.56,79.318,126.77,93.799,172.0,1
326,422_C_VF_1352s_10_3.csv,104.57,108.35,631.64,1168.1,235.33,181.75,250.2,15.394,16.263,33.468,1
327,430_C_VF_971s_10_3.csv,28.902,38.762,135.82,17.313,11.725,117.53,7.4273,2.774,17.305,1.6403,1
328,427_C_VF_474_5s_10_3.csv,30.966,7.412,22.299,104.64,1697.6,2.3892,0.54853,7.3097,181.16,2.4075,1
329,422_C_VF_1017_5s_10_3.csv,166.38,168.14,1519.7,2186.9,308.93,413.43,88.307,30.685,60.754,14.013,1
330,612_C_VF_1288s_10_3.csv,12.79,86.627,77.449,1181.3,404.6,3.5512,13.885,9.4992,8.2924,0.26687,1
331,614_C_VF_1027s_10_3.csv,3230.0,1422.2,326.96,15727.0,16234.0,913.01,207.84,1153.9,1261.4,107.43,1
332,418_C_VFL_611s_10_3.csv,281.5,198.91,13762.0,1921.7,143.02,118.29,61.847,22.876,22.335,68.203,1
333,612_C_VFL_1410s_10_3.csv,84.432,785.8,610.31,5134.5,19.283,48.114,87.5,262.24,33.144,6.3583,1
334,612_C_VFL_1404s_10_3.csv,65.968,209.1,419.38,3618.2,87.138,18.11,29.575,55.722,58.03,51.536,1
335,614_C_VF_993_5s_10_3.csv,380.56,412.34,2327.0,19673.0,6699.9,63.99,309.47,1291.7,930.44,59.831,1
336,422_C_VF_1367s_10_3.csv,113.03,591.99,852.96,372.95,167.73,546.17,57.568,11.043,71.812,16.496,1
337,614_C_VTTdP_1265s_10_3.csv,7166.5,7789.5,43117.0,44048.0,3150.5,3909.3,1055.7,642.88,258.08,675.48,0
338,607_C_VTTdP_1136s_10_3.csv,169.34,450.89,1665.9,593.92,140.1,31.722,34.663,29.03,7.7877,20.666,0
339,607_C_VTTdP_1159_9s_10_3.csv,126.42,489.71,7971.0,174.51,35.249,101.16,10.282,11.62,4.084,3.5409,0
340,615_C_VTTdP_424_9s_10_3.csv,11927.0,26466.0,404810.0,7808.3,42136.0,43384.0,1504.2,8392.9,1166.2,184.25,0
341,607_C_VTTdP_1171_8s_10_3.csv,82.823,4413.3,2568.0,158.93,33.521,22.163,34.607,34.406,6.1541,8.0184,0
342,607_C_VTTdP_1142_1s_10_3.csv,56.956,836.36,1627.1,344.44,40.531,31.925,13.071,20.869,16.967,4.3191,0
343,609_C_VTTdP_718_1s_10_3.csv,442.49,518.5,1550.3,221.14,106.63,533.93,143.67,70.503,315.59,227.44,0
344,607_C_VTTdP_1133_3s_10_3.csv,38.847,2150.4,10342.0,319.16,60.187,13.197,81.907,25.702,21.159,5.2347,0
345,614_C_VTTdP_1415s_10_3.csv,2727.6,12613.0,10076.0,5225.4,5100.4,120.63,286.45,147.97,75.34,92.435,0
346,607_C_VTTdP_1149_9s_10_3.csv,92.041,106.85,2588.0,566.12,65.237,10.238,35.049,2.3311,24.049,4.0694,0
347,614_C_VTTdP_1434s_10_3.csv,39018.0,90666.0,22849.0,1219.8,3045.6,321.71,201.0,99.984,37.113,146.97,0
348,607_C_VTTdP_1166s_10_3.csv,221.25,1766.6,3010.4,325.73,31.027,26.426,57.209,50.177,10.752,3.931,0
349,607_C_VTTdP_1134_6s_10_3.csv,121.37,121.01,4508.7,719.78,66.83,119.4,29.702,8.9402,31.569,4.7529,0
350,614_C_VTTdP_1420s_10_3.csv,8894.6,39359.0,6480.5,20302.0,2988.3,455.36,1776.5,272.37,45.219,31.681,0
351,607_C_VTTdP_1174_5s_10_3.csv,679.14,2436.2,4470.2,405.76,212.01,72.415,61.795,45.36,28.467,17.071,0
352,607_C_VTTdP_1098_5s_10_3.csv,40.317,219.57,6448.1,18037.0,655.21,296.68,893.09,283.73,136.98,117.3,0
353,614_C_VTTdP_1450s_10_3.csv,3566.3,7432.9,2813.3,4974.5,1252.0,453.99,270.63,362.89,142.22,32.405,0
354,607_C_VTTdP_1143_4s_10_3.csv,43.402,1290.8,6626.9,715.69,121.23,33.781,31.469,12.724,23.131,10.481,0
355,607_C_VTTdP_1145_5s_10_3.csv,213.32,1841.3,10468.0,211.99,90.661,71.566,52.92,7.9963,8.1766,9.0156,0
356,427_C_VTTdP_858s_10_3.csv,123.36,103.2,148.81,60.746,46.577,6.8919,1.1598,2.4287,0.42628,0.5359,0
357,605_C_VTTdP_1148_4s_10_3.csv,784.24,4881.7,11524.0,334.48,468.98,190.27,87.258,142.36,19.057,8.6869,0
358,607_C_VTTdP_1154_7s_10_3.csv,274.45,1159.6,1102.7,286.04,70.219,8.5523,24.602,8.1888,12.4,4.7197,0
359,607_C_VTTdP_1140s_10_3.csv,284.55,1780.3,5344.8,1107.0,46.697,21.796,8.0747,47.149,60.1,3.5188,0
360,614_C_VTTdP_1232s_10_3.csv,399.63,1659.2,73637.0,64737.0,2454.5,2628.2,404.63,74.852,355.78,105.99,0
361,607_C_VTTdP_1146_9s_10_3.csv,41.352,1287.3,3978.9,639.9,86.084,47.589,34.153,14.312,33.12,12.94,0
362,607_C_VTTdP_1172_8s_10_3.csv,60.933,1548.0,6448.7,221.66,370.38,47.572,41.686,40.123,18.856,6.2304,0
363,607_C_VTTdP_1141_1s_10_3.csv,189.43,1062.8,2700.3,50.726,79.814,47.526,27.556,10.39,31.103,2.0542,0
364,427_C_VTTdP_728_5s_10_3.csv,132.87,172.08,700.93,349.14,63.343,58.764,25.069,5.7448,1.1203,2.6882,0
365,607_C_VTTdP_1167_5s_10_3.csv,170.05,13069.0,4670.6,521.15,513.95,66.406,13.835,6.9524,15.927,2.4599,0
366,614_C_VTTdP_1456s_10_3.csv,712.48,12272.0,22187.0,9183.8,1748.4,91.457,336.01,318.37,47.158,61.566,0
367,605_C_VTTdP_1144_4s_10_3.csv,133.49,100.54,7896.7,92.385,59.477,165.78,16.937,52.998,81.99,3.9737,0
368,430_C_VTTdP_893_3s_10_3.csv,13.163,11.47,975.76,30.403,3.7413,33.651,24.652,4.8419,3.6498,1.5543,0
369,614_C_VTTdP_1234s_10_3.csv,35.867,6357.6,34293.0,44996.0,2039.2,387.13,990.65,202.11,129.94,197.65,0
370,425_C_VTTdP_645_7s_10_3.csv,182.81,122.03,4051.3,85.47,15.223,117.51,13.081,20.087,44.497,1.9108,0
371,607_C_VTTdP_1152s_10_3.csv,56.541,682.84,2739.5,153.46,74.782,20.193,16.305,27.253,8.1573,3.9175,0
372,607_C_VTTdP_1128s_10_3.csv,210.73,515.72,4488.9,1860.5,129.16,38.963,82.637,7.4945,11.698,4.5901,0
373,421_C_VTTdP_954_1s_10_3.csv,72.37,2.6796,5.426,449.14,24.276,1.7015,4.1859,203.85,5.295,0.46156,0
374,430_C_VTTdP_906_9s_10_3.csv,26.528,5.9703,448.52,62.319,1.8747,68.353,41.777,1.2239,5.5899,0.46535,0
375,607_C_VTTdP_1170_6s_10_3.csv,306.82,2687.7,9121.0,811.16,169.23,46.11,57.447,32.179,46.161,13.14,0
376,607_C_VTTdP_1152_8s_10_3.csv,273.69,949.69,4243.0,349.45,67.805,126.76,29.576,111.23,14.648,3.1576,0
377,607_C_VTTdP_1135_6s_10_3.csv,92.173,294.27,1837.3,568.67,142.03,39.755,44.355,17.869,8.3249,9.2183,0
378,607_C_VTTdP_1129_6s_10_3.csv,51.376,746.23,6660.0,1741.3,24.83,21.464,54.377,57.921,2.4169,4.8501,0
379,607_C_VTTdP_1147_5s_10_3.csv,38.936,79.84,2351.2,558.17,223.5,8.6977,30.518,36.254,41.246,4.9504,0
380,609_C_VTTdP_719_1s_10_3.csv,540.76,523.07,12413.0,20477.0,17.098,486.91,1565.3,5.5731,11.172,67.136,0
381,609_C_VTTdP_721_6s_10_3.csv,2086.6,617.41,11228.0,1861.7,259.6,2728.2,314.15,127.11,198.65,43.915,0
382,419_C_VTTdP_399_8s_10_3.csv,878.29,307.66,1905.9,916.19,109.85,45.078,87.644,54.192,24.857,12.634,0
383,607_C_VTTdP_1174_1s_10_3.csv,872.8,705.16,5587.8,550.69,93.14,53.299,31.237,31.064,28.764,9.7071,0
384,614_C_VTTdP_1327s_10_3.csv,2440.6,10074.0,18920.0,6716.1,388.3,362.86,245.48,690.93,72.209,157.71,0
385,430_C_VTTdP_889_1s_10_3.csv,6.4854,8.3571,136.9,255.16,1.9987,4.9729,34.989,1.2907,1.1846,3.773,0
386,614_C_VTTdP_1380s_10_3.csv,2894.1,130500.0,26941.0,29797.0,3058.8,1348.4,533.7,681.5,259.13,135.0,0
387,425_C_VTTdP_646_3s_10_3.csv,69.842,64.798,615.34,23.72,2.5006,113.73,41.55,0.72395,6.1448,3.8492,0
388,607_C_VTTdP_1100_5s_10_3.csv,32.26,8.8821,208.88,3633.9,1015.9,21.085,68.152,319.46,26.783,6.1045,0
389,607_C_VTTdP_1130_6s_10_3.csv,98.066,150.39,8270.6,1141.8,76.261,77.349,37.705,14.579,17.008,3.9347,0
390,425_C_VTTdP_647_7s_10_3.csv,50.323,85.789,1643.7,66.15,8.579,155.23,6.4107,10.319,84.877,19.627,0
391,607_C_VTTdP_1132_5s_10_3.csv,99.895,1532.2,2521.1,345.76,114.49,23.225,59.491,27.544,14.886,3.5798,0
392,607_C_VTTdP_1128_4s_10_3.csv,83.816,328.04,1896.1,1518.5,75.967,43.891,58.526,6.2488,3.466,12.65,0
393,427_C_VTTdP_723_5s_10_3.csv,43.353,86.239,630.31,319.66,33.398,24.692,5.6153,4.5178,2.3235,0.80164,0
394,605_C_VTTdP_1145_3s_10_3.csv,37.248,59.974,814.99,84.483,10.465,202.84,83.411,1.5623,7.413,7.0557,0
395,612_C_VTTdP_1196_8s_10_3.csv,179.36,16.62,214.11,2734.3,3.9984,15.537,69.814,69.282,7.391,4.2345,0
396,614_C_VTTdP_1417_5s_10_3.csv,714.58,70693.0,14162.0,6503.4,2372.1,928.61,332.9,172.43,356.97,96.017,0
397,418_C_VTTdP_431s_10_3.csv,1121.3,1542.0,8944.2,5683.8,186.47,87.126,102.25,56.075,24.22,73.418,0
398,614_C_VTTdP_1452s_10_3.csv,9805.8,22668.0,1395.7,713.0,532.6,323.05,136.42,63.493,66.436,46.565,0
399,607_C_VTTdP_1149_1s_10_3.csv,59.836,1128.9,2229.2,231.33,35.933,28.353,17.469,20.074,10.162,2.9903,0
400,615_C_VTTdP_1399s_10_3.csv,6035.3,7012.7,72769.0,3619.2,7752.8,5754.9,431.3,1890.2,450.09,653.96,0
401,612_C_VTTdP_1194_6s_10_3.csv,173.44,79.28,163.02,1380.2,6.9704,6.4705,46.41,2.2429,2.2529,3.8985,0
402,607_C_VTTdP_1137_9s_10_3.csv,32.463,186.59,2683.9,815.2,14.714,63.14,6.8563,66.048,14.257,5.3009,0
403,609_C_VTTdP_711_4s_10_3.csv,1795.9,43.939,12892.0,514.05,16.948,3948.2,975.88,27.431,151.87,200.15,0
404,430_C_VTTdP_1307s_10_3.csv,8.5241,40.462,565.42,3.9732,14.433,10.123,1.5407,4.7897,1.6793,0.43267,0
405,607_C_VTTdP_1144_8s_10_3.csv,58.101,1562.2,8819.0,327.49,85.603,21.154,45.084,8.9728,8.1188,13.37,0
406,421_C_VTTdP_953_6s_10_3.csv,29.455,1.4927,1.925,136.61,2.1915,1.1487,1.4705,82.508,3.5396,0.5564,0
407,607_C_VTTdP_1142_9s_10_3.csv,57.625,1988.2,7861.0,424.69,48.832,129.47,25.059,28.02,57.089,15.284,0
408,609_C_VTTdP_717s_10_3.csv,521.38,830.76,19626.0,8028.6,340.12,2417.9,810.86,144.56,266.72,123.5,0
409,609_C_VTHR_892_4s_10_3.csv,318.68,1157.4,7147.8,1516.3,183.68,2480.4,501.6,36.95,985.99,216.04,0
410,430_C_VTHR_1449_5s_10_3.csv,17.721,19.688,1231.4,21.093,1.3824,118.23,0.18592,0.1848,6.5114,0.342,0
411,430_C_VTHR_1445s_10_3.csv,9.9825,22.287,1538.8,2.1561,2.0164,108.85,1.2193,4.4371,6.0363,0.37817,0
412,611_C_VTHR_1162s_10_3.csv,1461.6,36638.0,58852.0,730.99,16829.0,6.2689,696.45,57.28,2383.4,113.35,0
413,609_C_VTHR_722s_10_3.csv,532.43,1642.3,2982.0,916.75,368.07,2162.7,108.79,201.03,387.45,78.952,0
414,607_C_VTHR_1159_2s_10_3.csv,203.47,2109.4,7991.8,368.31,149.72,166.67,51.792,22.926,47.883,2.2514,0
415,418_C_VTHR_910s_10_3.csv,146.97,105.07,6926.5,5023.6,53.833,73.494,78.263,2.6557,28.253,72.353,0
416,611_C_VTHR_900s_10_3.csv,2210.7,51484.0,54554.0,3067.0,19100.0,28.637,238.5,42.518,2471.7,38.216,0
417,607_C_VTHR_1167_4s_10_3.csv,165.82,13508.0,3781.3,462.26,553.37,62.775,12.091,5.8254,16.673,2.2097,0
