,file_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Class
158,430_C_VF_553s_15_2.csv,47.87,5.1267,14.925,73.357,59.987,94.098,1.489,1.3745,1.772,2.6458,1.182,0.090911,0.67788,2.6535,1.2702,1
159,427_C_VFL_547_4s_15_2.csv,30.024,3.3178,14.247,51.095,264.23,589.98,24.147,13.929,3.4869,34.783,18.97,2.2947,0.27741,0.32152,5.2184,1
160,418_C_VFL_873_7s_15_2.csv,124.92,8.4055,777.31,3248.0,13844.0,2007.7,22.513,82.561,101.68,113.92,16.896,17.11,30.459,31.972,115.12,1
161,423_C_VF_735s_15_2.csv,77.134,119.4,17.92,11.021,35.826,37.901,112.28,376.24,154.77,13.084,20.392,0.85647,2.4088,2.445,1.2745,1
162,426_C_VF_471s_15_2.csv,8.5163,9.4338,2.6171,3.6748,2.1916,3.8758,6.7073,4.4972,0.1124,3.6854,4.3262,25.746,51.035,18.246,4.5112,1
163,427_C_VF_619s_15_2.csv,8.6936,15.647,193.24,186.2,285.61,1074.7,24.37,4.3514,5.1006,17.558,24.894,17.681,3.9026,3.3309,1.0106,1
164,418_C_VFL_1075s_15_2.csv,195.42,72.589,996.35,17507.0,5164.5,229.11,194.28,88.387,38.76,79.906,10.903,3.2712,52.946,99.638,16.487,1
165,427_C_VF_581s_15_2.csv,27.49,6.8011,21.385,33.048,199.42,160.2,7.8466,2.3412,8.1593,9.5194,14.379,8.2452,0.96571,1.209,1.7678,1
166,426_C_VF_666s_15_2.csv,11.034,0.54855,17.774,28.503,104.25,156.81,306.21,44.397,20.798,4.0606,6.0764,0.72004,2.2754,1.2097,2.5346,1
167,429_C_VF_1385_5s_15_2.csv,51.727,1.1774,12.197,1.1203,70.426,652.42,44.346,1.0625,2.7017,0.23343,0.46238,126.33,11.613,0.74612,0.35515,1
168,418_C_VFL_748_5s_15_2.csv,93.17,201.04,152.36,1352.5,7860.2,4432.6,482.76,61.087,10.88,21.709,102.8,149.57,49.157,17.968,31.885,1
169,427_C_VF_595s_15_2.csv,5.2964,13.067,9.3265,61.913,1224.9,344.71,186.66,2.2465,14.836,32.622,2.0514,4.358,6.8774,1.0616,0.37605,1
170,427_C_VF_757s_15_2.csv,23.83,34.459,72.046,215.05,125.38,57.925,87.875,13.309,6.6367,4.2156,0.62869,0.329,2.6606,1.4364,0.55212,1
171,429_C_VFL_279_6s_15_2.csv,37.275,3.7977,3.5541,3.1703,146.96,616.33,23.982,3.1146,0.88023,1.7657,1.4271,10.037,7.9766,0.25348,0.72641,1
172,426_C_VF_709s_15_2.csv,16.801,4.9536,22.336,67.282,16.672,24.822,72.371,166.95,33.942,3.699,8.0978,3.4554,0.94236,1.0648,1.3895,1
173,430_C_VFL_1271s_15_2.csv,30.86,17.151,18.962,1518.1,909.56,4.2573,7.4215,7.7895,7.5272,1.2649,1.402,0.11166,1.8901,0.42115,0.15256,1
174,427_C_VF_800s_15_2.csv,63.382,37.225,107.64,238.67,256.15,292.6,26.109,29.961,3.6672,9.8568,2.0521,4.9072,1.4892,1.3397,0.03638,1
175,427_C_VF_494s_15_2.csv,2.2042,6.9239,0.62048,3.1086,43.179,95.748,1427.6,13.134,1.852,0.37673,1.4601,3.3897,3.5709,17.23,1.0531,1
176,422_C_VF_1088s_15_2.csv,100.45,62.241,70.438,276.95,730.45,1239.7,1040.8,2675.4,2.1655,25.447,96.438,70.856,18.751,18.391,175.79,1
177,427_C_VFL_613s_15_2.csv,25.817,18.746,20.313,113.51,552.65,303.41,13.195,17.58,26.903,73.52,15.612,1.756,6.8738,11.592,4.3215,1
178,426_C_VF_621s_15_2.csv,24.059,4.3292,12.829,60.078,346.15,193.71,270.73,67.229,9.1031,0.8769,4.5592,2.3658,0.57984,2.1017,1.2818,1
179,430_C_VFL_1265s_15_2.csv,12.69,8.2367,1.1384,749.47,929.09,0.77864,1.1859,0.51424,3.7869,0.16486,0.42945,0.50478,1.2003,0.58819,0.35719,1
180,612_C_VF_1351s_15_2.csv,8.6574,10.706,74.181,159.17,79.973,2125.0,46.617,10.343,2.4982,2.0484,130.24,65.951,0.48833,0.92123,1.5575,1
181,422_C_VF_1072_5s_15_2.csv,140.48,33.653,182.15,123.29,604.51,4729.1,1280.7,2953.0,579.16,59.79,48.123,169.69,182.9,104.49,136.46,1
182,418_C_VFL_711_5s_15_2.csv,372.51,18.311,281.82,303.62,11857.0,851.09,8.7297,7.6143,14.9,121.74,21.198,1.4492,2.0812,22.896,148.32,1
183,430_C_VF_722s_15_2.csv,8.2819,13.328,56.875,55.102,149.08,89.554,3.8398,0.32152,1.0841,4.2434,7.5842,0.46789,0.24269,0.17574,0.27352,1
184,426_C_VF_614s_15_2.csv,7.1616,15.584,96.868,73.539,135.89,27.042,473.9,36.792,2.8632,1.7464,0.81222,1.4928,2.208,2.0349,3.0757,1
185,429_C_VF_1290_5s_15_2.csv,1.5761,1.5776,10.55,1.0773,3.9375,53.756,6.8309,0.79947,0.43337,0.47855,1.2435,78.363,5.1654,0.23697,0.096661,1
186,612_C_VF_1423s_15_2.csv,239.69,17.236,26.806,796.77,1229.6,3994.3,154.43,76.124,39.557,42.304,154.77,495.5,26.802,20.496,29.131,1
187,419_C_VF_421s_15_2.csv,112.67,36.917,118.91,115.27,449.78,3353.8,3.9163,5.809,7.4373,1.7483,71.902,26.704,0.63987,2.6467,1.3646,1
188,426_C_VF_1302s_15_2.csv,251.6,56.952,8.6349,21.736,5.9783,111.72,57.257,386.36,110.32,12.263,1.0497,2.8375,0.92876,1.0246,0.31606,1
189,612_C_VF_1196s_15_2.csv,156.26,60.2,25.25,81.596,2702.5,704.56,1.0679,6.4785,27.947,207.46,114.08,6.9256,1.4152,2.6822,12.96,1
190,430_C_VFL_289s_15_2.csv,37.382,3.3376,13.318,204.35,544.23,4.7796,2.8604,1.6155,15.089,1.9447,1.3171,2.087,13.242,7.085,0.61225,1
191,428_C_VFL_1352s_15_2.csv,15.55,6.1097,17.766,3.3207,1110.7,1266.4,3.4291,1.1141,0.46698,10.568,105.7,0.16649,0.37871,0.17776,0.067223,1
192,430_C_VFL_710s_15_2.csv,0.99596,18.759,83.862,85.452,461.28,74.924,0.19113,5.8203,4.2231,3.6371,0.99429,0.55222,0.56856,3.0523,1.8894,1
193,427_C_VF_499s_15_2.csv,44.868,4.2016,2.8659,17.585,15.051,68.129,1533.5,48.995,8.9422,0.89008,1.0665,1.3954,1.1678,8.326,0.5831,1
194,614_C_VFL_1082_1s_15_2.csv,53.162,153.15,258.27,3036.1,8172.1,16911.0,1917.2,115.71,183.68,126.43,413.64,2152.3,73.145,42.914,78.139,1
195,422_C_VF_1017_5s_15_2.csv,113.69,64.298,156.54,682.69,2125.4,898.48,84.214,500.59,137.56,81.951,8.7803,28.26,39.037,25.103,10.627,1
196,612_C_VF_1288s_15_2.csv,6.1292,7.7007,85.587,69.742,62.377,1126.7,404.58,2.0098,1.5596,13.423,2.0167,7.9449,8.1258,0.26324,0.1702,1
197,427_C_VF_474_5s_15_2.csv,24.844,9.3245,4.2094,2.0569,34.188,90.694,1671.0,28.216,0.72221,0.52648,0.58234,6.7495,131.23,51.916,0.41587,1
198,430_C_VF_971s_15_2.csv,26.717,7.5339,33.413,67.2,79.872,6.0646,4.6259,44.907,79.723,7.1797,0.41189,2.6098,16.482,1.8388,0.62538,1
199,422_C_VF_1352s_15_2.csv,77.761,38.779,96.381,472.47,1064.1,263.14,109.45,166.25,141.37,241.63,9.2857,14.678,9.2713,9.6483,30.812,1
200,422_C_VF_1022s_15_2.csv,70.303,108.04,142.55,1365.8,3881.0,3920.4,696.94,2151.8,72.678,44.207,108.37,53.518,85.557,78.958,101.29,1
201,422_C_VF_1214s_15_2.csv,806.69,17.742,19.213,24.078,78.235,745.07,692.19,2832.3,2364.2,298.3,44.057,12.115,23.579,7.1492,26.449,1
202,418_C_VFL_611s_15_2.csv,270.34,16.529,193.54,4986.1,9744.7,952.9,37.219,120.18,103.91,40.87,24.394,19.458,15.939,19.45,55.149,1
203,612_C_VFL_1410s_15_2.csv,11.498,173.44,685.29,584.42,632.56,4527.8,6.7382,40.338,20.322,28.498,290.24,31.004,15.521,19.635,4.3455,1
204,614_C_VF_1027s_15_2.csv,2537.6,1043.9,1070.7,249.34,1923.2,13882.0,15044.0,1775.6,327.58,94.636,215.07,1052.0,1093.8,227.4,47.561,1
205,422_C_VF_1367s_15_2.csv,107.02,74.369,523.63,500.62,519.64,205.65,39.264,493.92,180.71,40.634,17.759,10.218,48.298,26.351,13.659,1
206,612_C_VFL_1404s_15_2.csv,60.049,22.487,192.54,368.38,320.25,3349.0,84.914,11.387,8.9467,20.454,29.723,35.121,30.981,38.634,39.952,1
207,614_C_VF_993_5s_15_2.csv,357.03,51.082,384.78,390.02,4592.9,17018.0,6685.0,38.693,40.16,87.691,440.99,1072.5,929.83,43.544,16.895,1
208,430_C_VF_730s_15_2.csv,15.841,10.74,87.789,181.83,159.56,116.61,2.7872,14.564,1.8232,1.8063,1.4292,3.6834,0.62458,0.37768,0.40687,1
209,420_C_VFL_1020s_15_2.csv,33.533,4.6326,18.34,253.17,1274.7,407.18,7.0875,8.3676,13.068,30.085,3.6339,1.7936,2.9019,3.8668,0.30226,1
210,418_C_VFL_993_5s_15_2.csv,25.837,28.294,108.12,1313.2,16416.0,1294.7,30.975,16.426,16.048,119.55,30.824,2.4935,26.648,50.766,122.69,1
211,427_C_VF_880s_15_2.csv,30.862,76.855,155.24,174.77,11.672,201.7,141.84,3.1854,9.934,3.0093,0.93201,1.5887,1.1304,0.38434,0.62655,1
212,426_C_VF_1310s_15_2.csv,201.07,73.369,19.475,19.301,19.667,24.567,83.053,414.62,97.594,5.7259,3.9868,1.1486,0.30897,0.84584,3.1776,1
213,430_C_VF_783s_15_2.csv,68.802,32.14,61.187,156.11,536.33,79.132,3.4402,4.7771,2.7504,16.822,1.0953,0.5109,0.31164,0.1485,1.1501,1
214,420_C_VFL_1093s_15_2.csv,15.834,19.909,28.753,7377.2,3206.1,17.014,5.5129,161.51,205.05,3.7642,0.25828,8.7262,24.131,2.5529,0.2335,1
215,423_C_VF_626s_15_2.csv,8.0599,13.769,11.353,9.1773,33.769,58.484,109.39,67.28,0.53667,4.6931,15.926,9.2658,6.0543,78.521,51.26,1
216,423_C_VF_760s_15_2.csv,27.059,5.7842,17.336,29.75,2.6713,60.618,166.73,110.86,102.38,13.771,8.741,0.33268,3.0764,0.72877,2.2235,1
217,422_C_VF_1250s_15_2.csv,76.807,66.336,111.01,437.76,1186.5,341.23,275.89,429.02,591.64,313.3,63.188,17.766,11.048,76.805,41.236,1
218,430_C_VF_568s_15_2.csv,21.005,6.026,8.422,7.1053,302.54,117.85,5.8793,1.3643,0.72385,22.954,8.2579,1.0302,2.1757,0.68462,0.6794,1
219,607_C_VF_1124s_15_2.csv,71.397,27.889,295.07,4196.1,2409.9,1043.8,17.316,49.168,24.257,16.412,120.16,9.2911,17.302,6.724,6.1508,1
220,427_C_VF_492s_15_2.csv,19.274,3.0701,11.291,5.7137,41.479,31.764,1786.0,162.89,2.3085,0.8018,0.17022,0.56211,1.6754,22.692,4.0639,1
221,614_C_VF_1048_5s_15_2.csv,490.2,112.42,79.798,155.61,4872.8,9538.4,5420.2,116.43,53.966,251.44,810.87,445.93,168.99,1130.7,55.038,1
222,421_C_VF_963_9s_15_2.csv,392.33,103.37,497.4,327.7,1028.2,1357.6,873.51,131.68,69.423,67.415,78.067,65.982,12.253,0.48825,0.73231,1
223,430_C_VF_549s_15_2.csv,50.538,6.022,15.07,26.991,351.41,225.6,3.6652,4.0423,8.2782,4.5868,0.17584,1.2561,1.4871,0.45395,1.5496,1
224,427_C_VF_751s_15_2.csv,18.294,77.378,526.49,382.56,435.55,1024.9,47.974,25.171,7.353,12.792,20.639,13.316,1.9746,1.0446,0.42858,1
225,419_C_VFL_51_7s_15_2.csv,530.81,151.72,304.4,5705.7,10314.0,1093.5,79.201,16.508,117.55,76.856,14.025,17.665,50.211,34.097,54.921,1
226,424_C_VF_931s_15_2.csv,28.032,86.259,8.0691,93.707,225.56,199.63,458.09,17.54,12.64,5.9637,1.4047,2.8575,12.507,3.5504,0.87173,1
227,418_C_VFL_651_5s_15_2.csv,404.15,69.17,191.51,1554.9,8692.4,1962.4,74.463,50.73,26.582,96.773,16.628,11.484,4.5986,6.8846,69.119,1
228,426_C_VF_450_5s_15_2.csv,12.518,7.4077,0.54513,4.2605,3.192,3.3633,36.596,159.21,34.031,8.085,1.0239,1.1061,2.0628,4.0556,6.2867,1
229,430_C_VF_657s_15_2.csv,21.964,131.69,65.77,129.94,494.39,314.75,6.9491,8.8889,3.8425,4.656,11.704,2.6604,1.943,1.4643,1.8224,1
230,607_C_VF_1111s_15_2.csv,22.434,19.118,28.339,84.441,810.91,543.97,1243.5,14.62,13.269,12.157,5.1514,33.836,42.142,31.365,4.2413,1
231,427_C_VFL_574_3s_15_2.csv,28.283,25.188,45.69,56.734,347.12,178.95,18.351,5.0343,4.9869,7.1184,16.82,6.6891,0.44245,0.62565,0.80301,1
232,427_C_VFL_599_5s_15_2.csv,41.07,13.894,14.073,39.894,1475.2,3816.4,26.008,16.525,2.1592,10.38,208.66,8.3922,2.3177,0.23301,0.97524,1
233,419_C_VFL_438s_15_2.csv,86.666,39.142,133.12,22.247,1729.3,238.32,10.275,9.7143,5.2565,36.057,6.4608,0.95523,0.34913,0.69973,9.6327,1
234,418_C_VFL_492s_15_2.csv,33.751,40.732,106.88,363.02,8190.2,5914.0,45.054,24.108,8.5329,52.574,200.32,24.152,1.9657,7.4864,36.165,1
235,614_C_VF_1021s_15_2.csv,457.81,22.524,451.92,479.44,1335.0,22572.0,111730.0,1469.3,53.766,147.27,368.28,897.62,1836.6,2582.1,172.27,1
236,424_C_VF_886s_15_2.csv,40.633,2.1622,6.6125,6.5767,34.918,67.03,929.81,44.257,2.5591,0.72516,3.1621,1.7092,29.286,34.494,1.3513,1
237,427_C_VF_655s_15_2.csv,8.254,2.6523,61.098,107.76,274.81,846.65,85.715,9.6305,16.589,5.9679,6.6022,20.762,2.2617,0.66969,1.0925,1
238,612_C_VF_1334s_15_2.csv,172.44,106.55,217.71,80.353,53.068,1790.0,101.36,13.492,3.8939,1.0191,12.946,86.173,16.715,18.325,6.4087,1
239,430_C_VF_753s_15_2.csv,9.9197,1.6107,9.1391,21.879,39.923,90.143,8.3629,1.0509,2.155,4.55,1.7439,0.45407,0.010002,0.36939,0.83824,1
240,429_C_VFL_281_6s_15_2.csv,10.331,2.2285,3.5633,4.1572,323.08,568.79,2.6707,1.0721,0.84963,1.7328,13.037,3.631,0.34854,0.39206,1.2091,1
241,424_C_VF_892s_15_2.csv,51.329,11.382,13.08,4.3644,5.5196,50.011,857.89,64.503,1.3258,0.91114,1.6495,2.781,6.8855,21.112,3.0933,1
242,614_C_VF_1035s_15_2.csv,377.59,180.38,359.59,1066.7,2101.7,44231.0,22935.0,162.35,108.26,186.52,128.79,187.42,325.22,74.663,12.377,1
243,427_C_VFL_705s_15_2.csv,37.615,1.3569,30.599,91.056,455.67,392.02,107.0,16.398,15.919,31.972,8.8857,5.288,0.5569,1.2366,0.40462,1
244,422_C_VF_1227s_15_2.csv,179.25,118.31,37.429,33.104,964.7,621.88,1391.5,641.09,943.79,243.74,16.391,20.184,35.415,25.45,93.214,1
245,427_C_VF_860_3s_15_2.csv,22.451,32.566,16.642,96.931,90.221,502.22,48.292,0.99983,6.2851,2.9977,1.5022,3.215,0.19169,0.72564,0.8683,1
246,420_C_VFL_1039s_15_2.csv,31.227,27.209,102.8,5976.7,3681.4,9.8806,4.8136,19.486,127.42,0.68742,2.4215,3.2392,8.2525,0.54548,0.29742,1
247,430_C_VF_772s_15_2.csv,6.6252,7.3044,21.282,15.618,211.87,501.08,5.3242,0.21183,0.7523,0.37698,2.9756,0.18514,0.83017,0.28441,0.054225,1
248,430_C_VF_896s_15_2.csv,12.071,4.0631,44.212,793.91,688.46,4.5851,1.2956,4.1646,55.17,1.6057,0.88722,0.47625,8.1403,0.18508,0.47955,1
249,419_C_VFL_1369_8s_15_2.csv,780.85,102.07,1348.3,13447.0,2341.9,50.368,29.632,193.31,94.788,17.079,67.924,86.687,17.191,5.8424,2.6179,1
250,429_C_VF_1387_5s_15_2.csv,4.2657,3.5515,3.1639,1.0328,4.7711,93.208,2.2236,0.96999,1.6236,1.6623,4.3214,88.88,1.3635,0.71987,0.17265,1
251,429_C_VF_1427s_15_2.csv,11.715,0.35205,24.557,1.4897,147.79,384.43,0.096529,0.20349,0.95482,0.6388,26.853,0.25384,0.24774,0.48848,0.055868,1
252,427_C_VFL_454s_15_2.csv,31.155,14.305,1.4811,0.72239,261.61,472.51,67.591,2.6155,1.126,2.5414,5.2492,14.736,7.2958,0.69256,0.64335,1
253,418_C_VFL_528s_15_2.csv,197.96,14.638,91.591,685.47,12144.0,1603.9,12.065,0.58476,32.504,172.19,42.729,1.0084,1.7021,38.048,100.73,1
254,612_C_VF_1282_7s_15_2.csv,27.002,12.151,112.41,24.744,124.99,717.27,78.922,3.1056,1.3694,1.3965,0.58019,2.4078,1.4828,0.6539,1.7533,1
255,428_C_VFL_1354s_15_2.csv,25.13,1.6397,11.315,1.4248,630.07,1411.8,9.3328,5.3178,0.54428,9.8351,86.164,12.056,0.39764,0.054365,0.3141,1
256,614_C_VFL_1115s_15_2.csv,870.13,876.41,2257.1,1262.9,15988.0,18879.0,1437.7,912.3,129.71,172.37,95.26,10.098,63.164,12.694,95.948,1
257,428_C_VFL_1340s_15_2.csv,10.363,7.971,13.103,0.98248,636.23,3186.0,1.8118,4.5516,1.2592,3.814,128.97,10.987,0.16526,0.56699,0.36281,1
258,430_C_VF_831s_15_2.csv,19.118,4.12,62.545,12.568,412.53,622.45,4.0529,3.9582,2.9725,2.083,4.1589,0.55864,0.89683,0.87126,0.73891,1
259,424_C_VF_877_5s_15_2.csv,215.98,17.942,22.568,21.651,18.53,234.87,1237.7,7.4723,1.7344,0.60501,0.54726,0.28574,24.7,10.072,1.3889,1
260,423_C_VF_791s_15_2.csv,60.119,23.256,6.6864,5.2402,16.447,115.63,9.7186,612.73,120.78,2.7576,1.462,2.0313,1.0464,1.459,7.8228,1
261,422_C_VF_1074_5s_15_2.csv,63.026,14.406,33.46,157.16,188.43,952.36,1754.2,1188.3,135.86,71.435,21.622,60.603,130.89,54.826,43.626,1
262,425_C_VFL_655_5s_15_2.csv,32.495,23.054,15.119,15.306,1032.4,4741.4,3.3787,2.5297,7.2495,17.225,191.01,23.854,0.43114,0.96005,1.3314,1
263,430_C_VF_650s_15_2.csv,74.503,159.52,12.765,82.941,316.12,444.87,1.5702,0.81991,2.8277,2.7098,8.6094,2.4249,0.12614,0.22167,0.2091,1
264,607_C_VF_1116s_15_2.csv,2.4874,10.718,295.03,305.75,145.66,5851.4,2207.1,23.873,12.852,15.286,16.635,18.135,4.8629,2.7428,6.9559,1
265,422_C_VF_1168s_15_2.csv,26.654,50.822,130.98,449.59,149.88,4126.7,647.85,339.25,2495.1,111.91,58.776,150.75,77.029,19.644,171.8,1
266,429_C_VF_1439s_15_2.csv,19.667,0.89484,15.489,1.7833,39.013,243.91,0.1281,0.052905,1.7277,1.4057,70.456,18.307,0.33185,0.23153,0.18247,1
267,424_C_VF_1025s_15_2.csv,157.66,27.263,34.745,38.659,70.278,1257.6,75.32,28.107,3.7772,8.8693,13.023,11.205,13.002,1.2729,0.82102,1
268,612_C_VFL_1447s_15_2.csv,26.209,5.9085,130.64,71.977,350.05,6529.8,342.72,20.354,18.253,10.278,87.51,229.74,4.9379,2.3804,3.1627,1
269,605_C_VFL_1153s_15_2.csv,8.3676,9.8745,119.07,28.255,4336.7,1214.1,9.7815,14.653,5.9338,92.962,107.56,1.3402,2.5429,2.371,29.019,1
270,429_C_VFL_1420s_15_2.csv,4.0764,0.11062,9.1878,0.24907,202.86,671.43,0.13874,1.0645,0.83802,0.22223,32.767,2.1493,0.065081,0.11472,0.089668,1
271,424_C_VF_1031s_15_2.csv,294.73,119.31,31.961,10.923,15.588,590.23,9.7227,3.3607,7.5264,0.30214,2.6103,62.806,0.21205,0.49065,1.0281,1
272,614_C_VFL_1215s_15_2.csv,184.5,413.41,4406.0,26356.0,26511.0,14299.0,3711.9,3007.8,1668.1,899.86,245.26,723.92,234.11,70.064,162.08,1
273,419_C_VF_401s_15_2.csv,133.02,12.34,20.397,22.27,44.112,597.43,568.81,5.8109,1.4661,4.7272,3.6205,4.6986,120.9,2.1094,1.5587,1
274,612_C_VF_1344s_15_2.csv,108.12,12.208,51.56,62.941,102.87,860.35,5.9222,0.83244,5.5105,3.4022,13.03,11.546,0.21479,0.12276,0.68614,1
275,422_C_VFL_943s_15_2.csv,47.052,2.1564,3.9324,2.8647,2.0918,4.8943,238.74,1116.6,10.399,0.3403,1.7499,1.2419,1.3958,2.6047,312.39,1
276,422_C_VF_1194s_15_2.csv,118.14,92.161,76.234,246.35,908.79,4530.0,3805.3,2394.9,1992.9,215.62,101.65,99.946,168.08,56.06,276.17,1
277,612_C_VF_1202s_15_2.csv,363.2,272.83,121.49,80.924,323.21,1474.3,33.805,31.489,6.636,5.6803,8.0164,7.7035,1.1033,3.702,2.3885,1
278,430_C_VFL_571s_15_2.csv,3.8878,3.5734,5.4039,37.947,362.47,39.155,4.4266,5.0468,1.8861,13.478,3.2952,0.17616,1.2795,0.86911,2.5342,1
279,427_C_VFL_555_8s_15_2.csv,22.216,17.06,12.053,64.332,431.31,389.94,9.6004,1.2833,1.1161,9.3303,10.343,0.18059,0.99034,1.5662,0.28422,1
280,612_C_VFL_1408s_15_2.csv,215.47,270.87,679.48,141.54,939.73,4953.5,38.563,30.336,68.017,37.923,190.41,42.131,23.462,36.042,18.885,1
281,612_C_VF_1436s_15_2.csv,117.67,15.169,6.0008,44.837,54.181,1174.1,126.64,6.5808,1.578,7.7402,3.5022,483.81,23.333,3.709,1.9454,1
282,614_C_VF_1267s_15_2.csv,213.99,363.39,3786.3,10221.0,14626.0,1667.5,720.62,1834.9,4279.7,900.03,138.99,30.833,49.45,43.463,21.175,1
283,430_C_VF_501s_15_2.csv,37.478,5.4747,2.7629,38.466,259.3,671.1,0.68707,0.4405,0.2173,2.0351,15.801,1.2662,0.40597,0.13714,1.836,1
284,420_C_VFL_1161s_15_2.csv,688.62,11.763,13.202,67.681,5821.5,5113.8,31.622,6.0709,1.6347,140.49,436.31,24.282,8.2057,1.2482,25.731,1
285,430_C_VF_339_5s_15_2.csv,5.9851,1.2026,10.603,6.8029,315.95,221.28,2.6706,3.0275,0.68562,27.996,57.459,2.7742,0.15834,0.10898,2.1951,1
286,422_C_VF_1068_5s_15_2.csv,128.41,32.998,85.094,113.39,535.72,3074.9,1159.8,1255.1,126.03,21.906,49.222,53.767,66.012,124.12,65.902,1
287,427_C_VF_503s_15_2.csv,13.465,5.4837,1.5482,12.606,75.029,753.48,1397.5,6.9755,0.712,0.81876,1.9003,8.5599,121.57,6.767,0.33647,1
288,422_C_VF_1090s_15_2.csv,469.7,9.4682,70.063,123.7,267.86,106.96,1985.5,10369.0,116.56,15.86,28.509,79.058,14.377,26.074,750.45,1
289,612_C_VF_1306s_15_2.csv,66.739,32.062,40.313,51.184,0.091227,947.81,64.703,2.5249,1.0691,1.6405,0.32209,33.509,1.6614,0.31821,0.95372,1
290,428_C_VFL_1347s_15_2.csv,48.788,4.1249,10.406,2.3567,427.29,2385.5,17.568,10.155,0.9104,4.861,98.221,13.471,0.6402,0.021388,0.61069,1
291,427_C_VF_578_7s_15_2.csv,42.626,2.3688,26.302,212.64,296.03,211.2,15.968,9.1338,4.8511,11.448,3.6248,6.3481,2.3191,0.95927,0.24065,1
292,430_C_VF_633s_15_2.csv,21.766,42.949,13.753,54.312,157.5,182.48,12.496,3.6348,0.82285,4.3717,7.9369,3.259,0.48646,0.12226,0.30373,1
293,429_C_VF_1401s_15_2.csv,5.9952,0.46559,0.29758,1.7086,495.96,353.41,1.0876,0.56721,0.080102,10.937,30.14,0.52275,0.27865,0.96059,1.0746,1
294,423_C_VF_656s_15_2.csv,37.09,10.707,3.6638,58.919,24.423,12.879,100.3,25.528,10.406,1.3567,0.18313,2.5079,1.8835,12.823,1.4342,1
295,422_C_VF_1293s_15_2.csv,19.255,4.3205,52.707,90.238,43.135,655.77,856.17,305.87,197.47,40.378,19.186,28.119,32.931,27.219,22.554,1
296,614_C_VF_989_5s_15_2.csv,1682.2,752.27,447.63,630.36,27255.0,305150.0,3543.9,7.4511,248.37,1273.5,22686.0,8469.8,82.291,95.766,225.48,1
297,422_C_VF_982s_15_2.csv,172.64,44.017,17.949,111.53,132.56,2029.3,3151.2,4547.0,830.2,42.491,0.34155,12.847,62.711,54.049,91.199,1
298,605_C_VF_1159s_15_2.csv,26.909,7.1397,111.08,47.779,151.17,7123.2,104.08,15.149,3.9054,13.229,39.147,146.54,8.1183,2.8504,2.7117,1
299,612_C_VF_1394s_15_2.csv,301.98,334.66,1144.4,22.617,1455.0,3592.2,128.43,338.82,90.71,178.35,118.77,166.79,34.203,43.947,26.855,1
300,422_C_VF_1144s_15_2.csv,495.54,34.841,216.34,541.14,1812.6,3232.5,658.44,266.2,1296.1,84.173,29.913,93.093,14.969,98.916,51.678,1
301,426_C_VF_456_5s_15_2.csv,116.02,24.967,13.956,6.4211,8.9798,8.7861,4.4551,21.631,108.89,424.13,39.02,1.344,0.45446,1.4662,1.6221,1
302,614_C_VF_1010_5s_15_2.csv,607.1,193.5,212.41,53.023,717.81,1867.0,4169.6,3835.9,167.25,111.06,298.78,41.535,1389.1,168.57,535.04,1
303,422_C_VF_1078_5s_15_2.csv,592.56,85.755,27.519,52.284,398.63,2751.2,1745.2,1574.4,292.83,8.7926,24.065,139.23,11.689,92.109,37.922,1
304,430_C_VFL_584_2s_15_2.csv,70.368,4.9691,1.8418,48.175,189.91,397.07,6.2267,0.49068,4.3558,8.2341,11.902,1.5421,0.32255,0.12171,0.44748,1
305,429_C_VFL_1407s_15_2.csv,1.4572,0.31139,18.705,1.1681,353.31,295.79,0.33199,0.62616,1.4491,10.584,36.981,0.40694,0.18664,0.091843,0.21908,1
306,427_C_VF_623s_15_2.csv,54.903,17.952,71.669,139.19,201.19,1190.0,52.364,25.644,6.2947,3.5825,8.5096,48.657,7.7687,1.7201,1.0857,1
307,423_C_VF_649s_15_2.csv,27.116,10.772,39.566,49.457,26.432,30.207,155.44,33.169,19.534,2.2883,2.8211,4.4516,2.6245,0.42753,1.3217,1
308,427_C_VF_553_7s_15_2.csv,61.13,3.1229,31.874,103.21,105.39,514.64,57.877,4.2807,1.3882,5.844,2.9376,4.5821,1.031,1.2368,0.44604,1
309,418_C_VFL_277s_15_2.csv,29.138,9.3296,136.46,64.029,13588.0,894.14,4.5733,17.592,4.0586,163.41,40.112,3.7376,1.3167,19.189,206.0,1
310,422_C_VF_989s_15_2.csv,15.277,42.76,64.161,41.933,361.03,5333.0,8908.9,776.03,942.26,27.568,37.023,71.309,191.85,11.407,23.267,1
311,605_C_VFL_1155s_15_2.csv,178.83,4.2149,47.176,88.671,1633.6,8221.9,62.145,11.776,31.787,30.661,62.725,21.694,12.858,6.6372,5.362,1
312,422_C_VF_1322s_15_2.csv,21.849,9.8124,36.144,311.65,457.25,131.67,44.606,53.367,373.72,76.518,85.333,19.831,7.7687,31.496,10.304,1
313,428_C_VFL_1336s_15_2.csv,59.305,7.9511,12.919,44.83,270.33,2423.0,199.64,1.4892,5.4665,3.928,8.4219,178.54,73.208,12.079,4.457,1
314,422_C_VF_961s_15_2.csv,29.734,9.3816,15.294,14.707,37.602,130.34,4732.9,16132.0,70.307,14.853,4.545,13.17,43.953,43.489,1787.1,1
